Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes	Hit_Count	Bg_Count	Gene_Ratio	minus_log10_fdr	Term_clean	Term_wrapped
GO_Biological_Process_2023	Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	3/763	0.0178560288237579	0.0322344790001923	0	0	6.324013157894737	25.456771598729866	RB1;MDM2;TP53	3	763	0.003931847968545216	1.4916793448159933	Negative Regulation Of Transcription By RNA Polymerase II	"Negative Regulation Of Transcription By RNA
Polymerase II"
GO_Biological_Process_2023	Amyloid Fibril Formation (GO:1990000)	1/24	0.0178556385652366	0.0322344790001923	0	0	61.993788819875775	249.55202523941097	MDM2	1	24	0.041666666666666664	1.4916793448159933	Amyloid Fibril Formation	Amyloid Fibril Formation
GO_Biological_Process_2023	Cell Morphogenesis Involved In Differentiation (GO:0000904)	1/24	0.0178556385652366	0.0322344790001923	0	0	61.993788819875775	249.55202523941097	RB1	1	24	0.041666666666666664	1.4916793448159933	Cell Morphogenesis Involved In Differentiation	"Cell Morphogenesis Involved In
Differentiation"
GO_Biological_Process_2023	Photoperiodism (GO:0009648)	1/24	0.0178556385652366	0.0322344790001923	0	0	61.993788819875775	249.55202523941097	TP53	1	24	0.041666666666666664	1.4916793448159933	Photoperiodism	Photoperiodism
GO_Biological_Process_2023	Positive Regulation Of Vascular Endothelial Growth Factor Production (GO:0010575)	1/24	0.0178556385652366	0.0322344790001923	0	0	61.993788819875775	249.55202523941097	BRCA1	1	24	0.041666666666666664	1.4916793448159933	Positive Regulation Of Vascular Endothelial Growth Factor Production	"Positive Regulation Of Vascular Endothelial
Growth Factor Production"
GO_Biological_Process_2023	Regulation Of Execution Phase Of Apoptosis (GO:1900117)	1/24	0.0178556385652366	0.0322344790001923	0	0	61.993788819875775	249.55202523941097	TP53	1	24	0.041666666666666664	1.4916793448159933	Regulation Of Execution Phase Of Apoptosis	Regulation Of Execution Phase Of Apoptosis
GO_Biological_Process_2023	Negative Regulation Of Lipid Biosynthetic Process (GO:0051055)	1/25	0.0185931285667873	0.0334398804820578	0	0	59.407738095238095	236.7376500104764	BRCA1	1	25	0.04	1.475735283448199	Negative Regulation Of Lipid Biosynthetic Process	"Negative Regulation Of Lipid Biosynthetic
Process"
GO_Biological_Process_2023	Cellular Response To Xenobiotic Stimulus (GO:0071466)	1/26	0.0193301017548387	0.0337576414704068	0	0	57.02857142857143	225.0399736139121	TP53	1	26	0.038461538461538464	1.4716279036390638	Cellular Response To Xenobiotic Stimulus	Cellular Response To Xenobiotic Stimulus
GO_Biological_Process_2023	Mitotic Spindle Assembly Checkpoint Signaling (GO:0007094)	1/26	0.0193301017548387	0.0337576414704068	0	0	57.02857142857143	225.0399736139121	ATM	1	26	0.038461538461538464	1.4716279036390638	Mitotic Spindle Assembly Checkpoint Signaling	Mitotic Spindle Assembly Checkpoint Signaling
GO_Biological_Process_2023	Mitotic Spindle Checkpoint Signaling (GO:0071174)	1/26	0.0193301017548387	0.0337576414704068	0	0	57.02857142857143	225.0399736139121	ATM	1	26	0.038461538461538464	1.4716279036390638	Mitotic Spindle Checkpoint Signaling	Mitotic Spindle Checkpoint Signaling
GO_Biological_Process_2023	Negative Regulation Of Catalytic Activity (GO:0043086)	1/26	0.0193301017548387	0.0337576414704068	0	0	57.02857142857143	225.0399736139121	TP53	1	26	0.038461538461538464	1.4716279036390638	Negative Regulation Of Catalytic Activity	Negative Regulation Of Catalytic Activity
GO_Biological_Process_2023	Regulation Of Fatty Acid Biosynthetic Process (GO:0042304)	1/26	0.0193301017548387	0.0337576414704068	0	0	57.02857142857143	225.0399736139121	BRCA1	1	26	0.038461538461538464	1.4716279036390638	Regulation Of Fatty Acid Biosynthetic Process	Regulation Of Fatty Acid Biosynthetic Process
GO_Biological_Process_2023	Regulation Of Vascular Endothelial Growth Factor Production (GO:0010574)	1/26	0.0193301017548387	0.0337576414704068	0	0	57.02857142857143	225.0399736139121	BRCA1	1	26	0.038461538461538464	1.4716279036390638	Regulation Of Vascular Endothelial Growth Factor Production	"Regulation Of Vascular Endothelial Growth
Factor Production"
GO_Biological_Process_2023	Spindle Assembly Checkpoint Signaling (GO:0071173)	1/26	0.0193301017548387	0.0337576414704068	0	0	57.02857142857143	225.0399736139121	ATM	1	26	0.038461538461538464	1.4716279036390638	Spindle Assembly Checkpoint Signaling	Spindle Assembly Checkpoint Signaling
GO_Biological_Process_2023	Telomere Maintenance Via Telomere Lengthening (GO:0010833)	1/26	0.0193301017548387	0.0337576414704068	0	0	57.02857142857143	225.0399736139121	RAD51	1	26	0.038461538461538464	1.4716279036390638	Telomere Maintenance Via Telomere Lengthening	Telomere Maintenance Via Telomere Lengthening
GO_Biological_Process_2023	Positive Regulation Of Mitotic Cell Cycle (GO:0045931)	1/27	0.020066558464378	0.0347916589202526	0	0	54.832417582417584	214.3235039145759	MDM2	1	27	0.037037037037037035	1.4585248629242988	Positive Regulation Of Mitotic Cell Cycle	Positive Regulation Of Mitotic Cell Cycle
GO_Biological_Process_2023	Regulation Of Transcription Regulatory Region DNA Binding (GO:2000677)	1/27	0.020066558464378	0.0347916589202526	0	0	54.832417582417584	214.3235039145759	RB1	1	27	0.037037037037037035	1.4585248629242988	Regulation Of Transcription Regulatory Region DNA Binding	"Regulation Of Transcription Regulatory Region
DNA Binding"
GO_Biological_Process_2023	Hematopoietic Progenitor Cell Differentiation (GO:0002244)	1/28	0.0208024990214188	0.0355560444266805	0	0	52.7989417989418	204.47351966705395	TP53	1	28	0.03571428571428571	1.449086559828322	Hematopoietic Progenitor Cell Differentiation	Hematopoietic Progenitor Cell Differentiation
GO_Biological_Process_2023	Negative Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045841)	1/28	0.0208024990214188	0.0355560444266805	0	0	52.7989417989418	204.47351966705395	ATM	1	28	0.03571428571428571	1.449086559828322	Negative Regulation Of Mitotic Metaphase/Anaphase Transition	"Negative Regulation Of Mitotic
Metaphase/Anaphase Transition"
GO_Biological_Process_2023	Positive Regulation Of Fibroblast Proliferation (GO:0048146)	1/28	0.0208024990214188	0.0355560444266805	0	0	52.7989417989418	204.47351966705395	CDKN1A	1	28	0.03571428571428571	1.449086559828322	Positive Regulation Of Fibroblast Proliferation	"Positive Regulation Of Fibroblast
Proliferation"
GO_Biological_Process_2023	Pyroptosis (GO:0070269)	1/28	0.0208024990214188	0.0355560444266805	0	0	52.7989417989418	204.47351966705395	CASP8	1	28	0.03571428571428571	1.449086559828322	Pyroptosis	Pyroptosis
GO_Biological_Process_2023	Homologous Chromosome Pairing At Meiosis (GO:0007129)	1/30	0.0222728330244505	0.0378010757668491	0	0	49.152709359605915	186.9959576603662	FANCD2	1	30	0.03333333333333333	1.4224958405607009	Homologous Chromosome Pairing At Meiosis	Homologous Chromosome Pairing At Meiosis
GO_Biological_Process_2023	Intrinsic Apoptotic Signaling Pathway In Response To Endoplasmic Reticulum Stress (GO:0070059)	1/30	0.0222728330244505	0.0378010757668491	0	0	49.152709359605915	186.9959576603662	BAX	1	30	0.03333333333333333	1.4224958405607009	Intrinsic Apoptotic Signaling Pathway In Response To Endoplasmic Reticulum Stress	"Intrinsic Apoptotic Signaling Pathway In
Response To Endoplasmic Reticulum Stress"
GO_Biological_Process_2023	Supramolecular Fiber Organization (GO:0097435)	2/316	0.0228138777343644	0.038239598198585	0	0	9.637922586967171	36.43507008057645	MDM2;BAX	2	316	0.006329113924050633	1.4174866797080226	Supramolecular Fiber Organization	Supramolecular Fiber Organization
GO_Biological_Process_2023	Negative Regulation Of Cell-Matrix Adhesion (GO:0001953)	1/31	0.0230072271319287	0.038239598198585	0	0	47.51190476190476	179.21238137059572	CDKN2A	1	31	0.03225806451612903	1.4174866797080226	Negative Regulation Of Cell-Matrix Adhesion	Negative Regulation Of Cell-Matrix Adhesion
GO_Biological_Process_2023	Negative Regulation Of Developmental Growth (GO:0048640)	1/31	0.0230072271319287	0.038239598198585	0	0	47.51190476190476	179.21238137059572	CDKN1A	1	31	0.03225806451612903	1.4174866797080226	Negative Regulation Of Developmental Growth	Negative Regulation Of Developmental Growth
GO_Biological_Process_2023	Negative Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033144)	1/31	0.0230072271319287	0.038239598198585	0	0	47.51190476190476	179.21238137059572	BRCA1	1	31	0.03225806451612903	1.4174866797080226	Negative Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway	"Negative Regulation Of Intracellular Steroid
Hormone Receptor Signaling Pathway"
GO_Biological_Process_2023	Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041)	1/31	0.0230072271319287	0.038239598198585	0	0	47.51190476190476	179.21238137059572	BRCA1	1	31	0.03225806451612903	1.4174866797080226	Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors	"Regulation Of Extrinsic Apoptotic Signaling
Pathway Via Death Domain Receptors"
GO_Biological_Process_2023	Regulation Of Response To Biotic Stimulus (GO:0002831)	1/31	0.0230072271319287	0.038239598198585	0	0	47.51190476190476	179.21238137059572	CASP8	1	31	0.03225806451612903	1.4174866797080226	Regulation Of Response To Biotic Stimulus	Regulation Of Response To Biotic Stimulus
GO_Biological_Process_2023	Heterochromatin Formation (GO:0031507)	1/32	0.0237411064214928	0.0393237570280396	0	0	45.97695852534562	171.97898738890794	RB1	1	32	0.03125	1.405344995962016	Heterochromatin Formation	Heterochromatin Formation
GO_Biological_Process_2023	Protein-Containing Complex Assembly (GO:0065003)	2/328	0.0244555546962698	0.0398536997676408	0	0	9.27748938178386	34.4278158912481	MDM2;TP53	2	328	0.006097560975609756	1.3995313552192785	Protein-Containing Complex Assembly	Protein-Containing Complex Assembly
GO_Biological_Process_2023	Positive Regulation Of DNA Binding (GO:0043388)	1/33	0.024474471226601	0.0398536997676408	0	0	44.53794642857143	165.24133492847943	RB1	1	33	0.030303030303030304	1.3995313552192785	Positive Regulation Of DNA Binding	Positive Regulation Of DNA Binding
GO_Biological_Process_2023	Protein K63-linked Deubiquitination (GO:0070536)	1/33	0.024474471226601	0.0398536997676408	0	0	44.53794642857143	165.24133492847943	BRCA1	1	33	0.030303030303030304	1.3995313552192785	Protein K63-linked Deubiquitination	Protein K63-linked Deubiquitination
GO_Biological_Process_2023	Regulation Of G0 To G1 Transition (GO:0070316)	1/33	0.024474471226601	0.0398536997676408	0	0	44.53794642857143	165.24133492847943	CHEK1	1	33	0.030303030303030304	1.3995313552192785	Regulation Of G0 To G1 Transition	Regulation Of G0 To G1 Transition
GO_Biological_Process_2023	Signal Transduction By P53 Class Mediator (GO:0072331)	1/33	0.024474471226601	0.0398536997676408	0	0	44.53794642857143	165.24133492847943	TP53	1	33	0.030303030303030304	1.3995313552192785	Signal Transduction By P53 Class Mediator	Signal Transduction By P53 Class Mediator
GO_Biological_Process_2023	Proteolysis (GO:0006508)	2/330	0.024733840399981	0.0399668721888443	0	0	9.21998123827392	34.11008507809462	CASP8;MDM2	2	330	0.006060606060606061	1.3982998383367897	Proteolysis	Proteolysis
GO_Biological_Process_2023	Apoptotic Mitochondrial Changes (GO:0008637)	1/34	0.0252073218784412	0.0399668721888443	0	0	43.18614718614719	158.95183056590523	BAX	1	34	0.029411764705882353	1.3982998383367897	Apoptotic Mitochondrial Changes	Apoptotic Mitochondrial Changes
GO_Biological_Process_2023	Histone Deubiquitination (GO:0016578)	1/34	0.0252073218784412	0.0399668721888443	0	0	43.18614718614719	158.95183056590523	BRCA1	1	34	0.029411764705882353	1.3982998383367897	Histone Deubiquitination	Histone Deubiquitination
GO_Biological_Process_2023	Negative Regulation Of Mitotic Cell Cycle (GO:0045930)	1/34	0.0252073218784412	0.0399668721888443	0	0	43.18614718614719	158.95183056590523	CHEK1	1	34	0.029411764705882353	1.3982998383367897	Negative Regulation Of Mitotic Cell Cycle	Negative Regulation Of Mitotic Cell Cycle
GO_Biological_Process_2023	Positive Regulation Of Neuron Death (GO:1901216)	1/34	0.0252073218784412	0.0399668721888443	0	0	43.18614718614719	158.95183056590523	BAX	1	34	0.029411764705882353	1.3982998383367897	Positive Regulation Of Neuron Death	Positive Regulation Of Neuron Death
GO_Biological_Process_2023	Response To Estrogen (GO:0043627)	1/34	0.0252073218784412	0.0399668721888443	0	0	43.18614718614719	158.95183056590523	BRCA1	1	34	0.029411764705882353	1.3982998383367897	Response To Estrogen	Response To Estrogen
GO_Biological_Process_2023	Sister Chromatid Segregation (GO:0000819)	1/34	0.0252073218784412	0.0399668721888443	0	0	43.18614718614719	158.95183056590523	RB1	1	34	0.029411764705882353	1.3982998383367897	Sister Chromatid Segregation	Sister Chromatid Segregation
GO_Biological_Process_2023	Transcription Initiation-Coupled Chromatin Remodeling (GO:0045815)	1/34	0.0252073218784412	0.0399668721888443	0	0	43.18614718614719	158.95183056590523	TP53	1	34	0.029411764705882353	1.3982998383367897	Transcription Initiation-Coupled Chromatin Remodeling	"Transcription Initiation-Coupled Chromatin
Remodeling"
GO_Biological_Process_2023	Negative Regulation Of Gene Expression (GO:0010629)	2/336	0.0255766274120962	0.0404194570905914	0	0	9.051589129433442	33.183816712804855	RB1;CHEK1	2	336	0.005952380952380952	1.3934095241740998	Negative Regulation Of Gene Expression	Negative Regulation Of Gene Expression
GO_Biological_Process_2023	Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:0072332)	1/35	0.0259396587086567	0.040462509700882	0	0	41.91386554621849	153.06869330263612	TP53	1	35	0.02857142857142857	1.3929471834673064	Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator	"Intrinsic Apoptotic Signaling Pathway By P53
Class Mediator"
GO_Biological_Process_2023	Positive Regulation Of Mitotic Nuclear Division (GO:0045840)	1/35	0.0259396587086567	0.040462509700882	0	0	41.91386554621849	153.06869330263612	RB1	1	35	0.02857142857142857	1.3929471834673064	Positive Regulation Of Mitotic Nuclear Division	"Positive Regulation Of Mitotic Nuclear
Division"
GO_Biological_Process_2023	Regulation Of Cellular Senescence (GO:2000772)	1/35	0.0259396587086567	0.040462509700882	0	0	41.91386554621849	153.06869330263612	TP53	1	35	0.02857142857142857	1.3929471834673064	Regulation Of Cellular Senescence	Regulation Of Cellular Senescence
GO_Biological_Process_2023	Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010389)	1/35	0.0259396587086567	0.040462509700882	0	0	41.91386554621849	153.06869330263612	CDKN1A	1	35	0.02857142857142857	1.3929471834673064	Regulation Of G2/M Transition Of Mitotic Cell Cycle	"Regulation Of G2/M Transition Of Mitotic Cell
Cycle"
GO_Biological_Process_2023	Protein Destabilization (GO:0031648)	1/36	0.0266714820499685	0.0414698527357576	0	0	40.714285714285715	147.55510087647235	MDM2	1	36	0.027777777777777776	1.3822675068631682	Protein Destabilization	Protein Destabilization
GO_Biological_Process_2023	Aortic Valve Morphogenesis (GO:0003180)	1/37	0.0274027922368154	0.0420641587839014	0	0	39.58134920634921	142.37848146420913	RB1	1	37	0.02702702702702703	1.3760877918586225	Aortic Valve Morphogenesis	Aortic Valve Morphogenesis
GO_Biological_Process_2023	Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662)	1/37	0.0274027922368154	0.0420641587839014	0	0	39.58134920634921	142.37848146420913	CDKN1A	1	37	0.02702702702702703	1.3760877918586225	Negative Regulation Of Smooth Muscle Cell Proliferation	"Negative Regulation Of Smooth Muscle Cell
Proliferation"
GO_Biological_Process_2023	Negative Regulation Of Transferase Activity (GO:0051348)	1/37	0.0274027922368154	0.0420641587839014	0	0	39.58134920634921	142.37848146420913	TP53	1	37	0.02702702702702703	1.3760877918586225	Negative Regulation Of Transferase Activity	Negative Regulation Of Transferase Activity
GO_Biological_Process_2023	Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705)	1/37	0.0274027922368154	0.0420641587839014	0	0	39.58134920634921	142.37848146420913	CDKN1A	1	37	0.02702702702702703	1.3760877918586225	Regulation Of Vascular Associated Smooth Muscle Cell Proliferation	"Regulation Of Vascular Associated Smooth
Muscle Cell Proliferation"
GO_Biological_Process_2023	G2/M Transition Of Mitotic Cell Cycle (GO:0000086)	1/38	0.028133589600523	0.0429126271754814	0	0	38.50965250965251	137.5099227922053	CHEK2	1	38	0.02631578947368421	1.3674148964930104	G2/M Transition Of Mitotic Cell Cycle	G2/M Transition Of Mitotic Cell Cycle
GO_Biological_Process_2023	Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209)	1/38	0.028133589600523	0.0429126271754814	0	0	38.50965250965251	137.5099227922053	TP53	1	38	0.02631578947368421	1.3674148964930104	Tumor Necrosis Factor-Mediated Signaling Pathway	"Tumor Necrosis Factor-Mediated Signaling
Pathway"
GO_Biological_Process_2023	Heterochromatin Organization (GO:0070828)	1/39	0.0288638744726761	0.0433407710150463	0	0	37.49436090225563	132.92367662225746	RB1	1	39	0.02564102564102564	1.3631033670217003	Heterochromatin Organization	Heterochromatin Organization
GO_Biological_Process_2023	Negative Regulation Of Cell-Substrate Adhesion (GO:0010812)	1/39	0.0288638744726761	0.0433407710150463	0	0	37.49436090225563	132.92367662225746	CDKN2A	1	39	0.02564102564102564	1.3631033670217003	Negative Regulation Of Cell-Substrate Adhesion	"Negative Regulation Of Cell-Substrate
Adhesion"
GO_Biological_Process_2023	Negative Regulation Of Lymphocyte Proliferation (GO:0050672)	1/39	0.0288638744726761	0.0433407710150463	0	0	37.49436090225563	132.92367662225746	ATM	1	39	0.02564102564102564	1.3631033670217003	Negative Regulation Of Lymphocyte Proliferation	"Negative Regulation Of Lymphocyte
Proliferation"
GO_Biological_Process_2023	Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244)	1/39	0.0288638744726761	0.0433407710150463	0	0	37.49436090225563	132.92367662225746	TP53	1	39	0.02564102564102564	1.3631033670217003	Positive Regulation Of Intrinsic Apoptotic Signaling Pathway	"Positive Regulation Of Intrinsic Apoptotic
Signaling Pathway"
GO_Biological_Process_2023	Regulation Of Mitochondrial Membrane Potential (GO:0051881)	1/39	0.0288638744726761	0.0433407710150463	0	0	37.49436090225563	132.92367662225746	BAX	1	39	0.02564102564102564	1.3631033670217003	Regulation Of Mitochondrial Membrane Potential	"Regulation Of Mitochondrial Membrane
Potential"
GO_Biological_Process_2023	Protein Modification By Small Protein Conjugation (GO:0032446)	2/364	0.0296640602883338	0.0438591320827512	0	0	8.33956651083723	29.337086000835654	MDM2;BRCA1	2	364	0.005494505494505495	1.357939966716895	Protein Modification By Small Protein Conjugation	"Protein Modification By Small Protein
Conjugation"
GO_Biological_Process_2023	Aortic Valve Development (GO:0003176)	1/40	0.0295936471887674	0.0438591320827512	0	0	36.53113553113553	128.5967411966507	RB1	1	40	0.025	1.357939966716895	Aortic Valve Development	Aortic Valve Development
GO_Biological_Process_2023	Cell Cycle G2/M Phase Transition (GO:0044839)	1/40	0.0295936471887674	0.0438591320827512	0	0	36.53113553113553	128.5967411966507	CHEK2	1	40	0.025	1.357939966716895	Cell Cycle G2/M Phase Transition	Cell Cycle G2/M Phase Transition
GO_Biological_Process_2023	Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763)	1/40	0.0295936471887674	0.0438591320827512	0	0	36.53113553113553	128.5967411966507	CASP8	1	40	0.025	1.357939966716895	Positive Regulation Of Myeloid Leukocyte Differentiation	"Positive Regulation Of Myeloid Leukocyte
Differentiation"
GO_Biological_Process_2023	Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959)	1/40	0.0295936471887674	0.0438591320827512	0	0	36.53113553113553	128.5967411966507	CASP8	1	40	0.025	1.357939966716895	Regulation Of Cytokine-Mediated Signaling Pathway	"Regulation Of Cytokine-Mediated Signaling
Pathway"
GO_Biological_Process_2023	Cellular Response To Retinoic Acid (GO:0071300)	1/41	0.0303229080772226	0.0441560172000644	0	0	35.61607142857143	124.50850776759756	ATM	1	41	0.024390243902439025	1.3550101061584003	Cellular Response To Retinoic Acid	Cellular Response To Retinoic Acid
GO_Biological_Process_2023	DNA Duplex Unwinding (GO:0032508)	1/41	0.0303229080772226	0.0441560172000644	0	0	35.61607142857143	124.50850776759756	RAD51	1	41	0.024390243902439025	1.3550101061584003	DNA Duplex Unwinding	DNA Duplex Unwinding
GO_Biological_Process_2023	Double-Strand Break Repair Via Nonhomologous End Joining (GO:0006303)	1/41	0.0303229080772226	0.0441560172000644	0	0	35.61607142857143	124.50850776759756	ATM	1	41	0.024390243902439025	1.3550101061584003	Double-Strand Break Repair Via Nonhomologous End Joining	"Double-Strand Break Repair Via Nonhomologous
End Joining"
GO_Biological_Process_2023	Response To Amino Acid Starvation (GO:1990928)	1/41	0.0303229080772226	0.0441560172000644	0	0	35.61607142857143	124.50850776759756	CDKN1A	1	41	0.024390243902439025	1.3550101061584003	Response To Amino Acid Starvation	Response To Amino Acid Starvation
