Unnamed: 0	essentiality
ACH-001973	0.270887747077991
ACH-001975	0.3322642529891216
ACH-001977	0.9283166286996823
ACH-002002	0.819007926828966
ACH-002018	1.0879910967971906
ACH-002061	0.0246905977491644
ACH-002263	0.3005537742953191
ACH-002298	0.1375720547237762
ACH-002460	0.7312617477913815
ACH-002486	0.3036798108763986
ACH-002662	0.2203635803962202
ACH-002678	0.3706506899699264
ACH-002690	0.1310946825407369
ACH-002711	0.292689264063788
ACH-002806	0.2920890751691182
ACH-003191	0.0625593985488472
ACH-000007	1.4599513228074543
ACH-000017	0.0337674112653803
ACH-000021	0.1784920010090653
ACH-000085	0.2178626078902393
ACH-000239	0.3262611435351408
ACH-000257	-0.1100944842964891
ACH-000271	0.1589666078818203
ACH-000276	0.3916093879422069
ACH-000278	0.0979385103822565
ACH-000291	0.1988357505140448
ACH-000292	-0.1000046693917985
ACH-000313	0.4975569119419996
ACH-000344	0.1767135241553329
ACH-000367	1.6629746811689898
ACH-000375	2.0724877675367814
ACH-000425	2.106880727891262
ACH-000483	-0.026927455232931
ACH-000503	-0.1577416479568823
ACH-000511	0.6536764283141964
ACH-000516	0.2029558103246318
ACH-000519	0.6572719169683252
ACH-000520	0.4148716832566284
ACH-000522	0.2511578642872475
ACH-000535	0.2277237148318033
ACH-000548	0.2465442671599512
ACH-000558	0.8156213211229815
ACH-000607	1.590379997906782
ACH-000609	0.3996111652306048
ACH-000661	0.8557828075152387
ACH-000664	0.382154662781139
ACH-000685	-0.2285792985469565
ACH-000736	0.0256074353025628
ACH-000748	0.6428634968102972
ACH-000754	0.3062086036429129
ACH-000758	0.1057006007919372
ACH-000787	0.0106683369585149
ACH-000821	-0.0942017144193727
ACH-000856	0.5044436522095821
ACH-000860	0.5927501069686919
ACH-000869	0.024158143590803
ACH-000899	1.677353953776001
ACH-000901	0.2701937608633431
ACH-000906	0.2495804209915075
ACH-000912	0.2007088610704573
ACH-000914	0.072888654922647
ACH-000919	0.8452313824057698
ACH-000970	0.3082893875002542
ACH-000971	0.2703733268631625
ACH-000991	0.2611000972696344
ACH-000995	0.0664398715003133
ACH-001016	0.1321471103543202
ACH-001029	0.1964695588311348
ACH-001137	0.0982964458562057
ACH-001188	0.3496162552480197
ACH-001197	0.1488739371956245
ACH-001280	0.949124499672984
ACH-001295	0.4116134434356305
ACH-001302	0.5321713911343258
ACH-001388	0.8028870079995011
ACH-001389	0.2918982589388643
ACH-001416	-0.1056546611469391
ACH-001430	0.6857180014473232
ACH-001465	1.5056416132755135
ACH-001509	0.0132588427445248
ACH-001523	0.207049380361596
ACH-001606	0.2068023401880853
ACH-001626	0.2197770376135622
ACH-001627	0.3364490805748927
ACH-001655	0.2118537461035461
ACH-001677	0.4590101896766264
ACH-001695	0.3320223149481152
ACH-001858	0.2859641407854125
ACH-001991	0.9336769471953033
ACH-002024	0.1568561398691252
ACH-002027	1.119470146138881
ACH-002060	1.146612848225174
ACH-002062	1.0091599488094645
ACH-002067	0.5480069594166919
ACH-002141	0.0107310597883659
ACH-002229	1.6222818496540454
ACH-002251	0.079324629225864
ACH-002265	0.1906992482101149
ACH-002291	0.5279296609175996
ACH-002297	0.3328434367931864
ACH-002401	0.3033168637199203
ACH-002461	0.2884345113153874
ACH-002538	-0.0714764484325805
ACH-002708	0.2002999579468851
ACH-002710	0.3727218129597798
ACH-002784	0.3936065953771939
ACH-003012	1.7423450250187429
ACH-003177	0.4183469070764574
ACH-003189	0.7443293470126454
ACH-000015	0.2949774194988865
